header	CDS length	ramp length	non-ramp min mean	ramp min mean	ramp strength	num ramp region status changing mutations	num non-ramp region status changing mutations	num reasonably valid ramp mutations	num reasonably valid non-ramp mutations	ramp robustness
>lcl|NC_001137.3_cds_NP_010888.1_1495 [gene=SNU13] [locus_tag=YEL026W] [db_xref=SGD:S000000752,GeneID:856687] [protein=RNA binding protein SNU13] [protein_id=NP_010888.1] [location=101943..102323] [gbkey=CDS]	381	-1	-1.4432704172923725	-0.24771023153741983	-1.1955601857549527	0	0	99	0	-1.0
>lcl|NC_001134.8_cds_NP_009842.1_489 [gene=SSH1] [locus_tag=YBR283C] [db_xref=SGD:S000000487,GeneID:852586] [protein=Ssh1p] [protein_id=NP_009842.1] [location=complement(768943..770415)] [gbkey=CDS]	1473	-1	-1.8071291988399625	-1.6152188459913563	-0.19191035284860614	2	0	245	0	-0.9918367346938776
>lcl|NC_001145.3_cds_NP_014005.1_4523 [gene=PRM15] [locus_tag=YMR278W] [db_xref=SGD:S000004891,GeneID:855321] [protein=phosphoribomutase PRM15] [protein_id=NP_014005.1] [location=822763..824631] [gbkey=CDS]	1869	-1	-1.8181965721610733	-0.1949851234962209	-1.6232114486648523	0	0	283	0	-1.0
>lcl|NC_001142.9_cds_NP_012427.1_3009 [gene=PRM10] [locus_tag=YJL108C] [db_xref=SGD:S000003644,GeneID:853336] [protein=pheromone-regulated protein PRM10] [protein_id=NP_012427.1] [location=complement(217705..218856)] [gbkey=CDS]	1152	-1	-1.5486061709686911	-1.4373844821432518	-0.11122168882543937	9	0	184	0	-0.9510869565217391
>lcl|NC_001140.6_cds_NP_012026.1_2619 [gene=LIN1] [locus_tag=YHR156C] [db_xref=SGD:S000001199,GeneID:856561] [protein=U5 snRNP complex subunit LIN1] [protein_id=NP_012026.1] [location=complement(411384..412406)] [gbkey=CDS]	1023	-1	-1.5511753532370354	-1.4790586187855101	-0.07211673445152522	1	23	129	42	-0.8596491228070176
>lcl|NC_001139.9_cds_NP_011592.3_2188 [gene=PAC10] [locus_tag=YGR078C] [db_xref=SGD:S000003310,GeneID:852969] [protein=tubulin-binding prefolding complex subunit PAC10] [protein_id=NP_011592.3] [location=complement(639772..640371)] [gbkey=CDS]	600	-1	-1.6097321728252785	-0.2209429712329031	-1.3887892015923753	0	0	121	0	-1.0
>lcl|NC_001136.10_cds_NP_010776.1_1392 [gene=PAC11] [locus_tag=YDR488C] [db_xref=SGD:S000002896,GeneID:852099] [protein=dynein intermediate chain] [protein_id=NP_010776.1] [location=complement(1429188..1430789)] [gbkey=CDS]	1602	-1	-1.5907913827172027	-0.3600004207070537	-1.230790962010149	0	0	230	0	-1.0
>lcl|NC_001146.8_cds_NP_014426.3_4919 [locus_tag=YNR029C] [db_xref=SGD:S000005312,GeneID:855763] [protein=hypothetical protein] [protein_id=NP_014426.3] [location=complement(677199..678488)] [gbkey=CDS]	1290	-1	-1.6546447540065388	-0.9122797168647501	-0.7423650371417887	2	0	196	0	-0.9897959183673469
>lcl|NC_001145.3_cds_NP_013602.1_4131 [gene=SEC65] [locus_tag=YML105C] [db_xref=SGD:S000004573,GeneID:854866] [protein=RNA-binding signal recognition particle subunit SEC65] [protein_id=NP_013602.1] [location=complement(57866..58687)] [gbkey=CDS]	822	-1	-1.5708548569309144	-1.5591246481921344	-0.011730208738780057	13	0	157	0	-0.9171974522292994
>lcl|NC_001134.8_cds_NP_009730.3_377 [gene=SEC66] [locus_tag=YBR171W] [db_xref=SGD:S000000375,GeneID:852469] [protein=Sec63 complex subunit SEC66] [protein_id=NP_009730.3] [location=578364..578984] [gbkey=CDS]	621	-1	-1.2852378546792744	-0.3532667950398382	-0.9319710596394362	0	0	113	0	-1.0
>lcl|NC_001144.5_cds_NP_013482.1_4018 [gene=SEC61] [locus_tag=YLR378C] [db_xref=SGD:S000004370,GeneID:851095] [protein=translocon subunit SEC61] [protein_id=NP_013482.1] [location=complement(875736..877178)] [gbkey=CDS]	1443	-1	-1.4753375590485829	-1.4097503576517783	-0.06558720139680463	7	0	265	0	-0.9735849056603774
>lcl|NC_001148.4_cds_NP_015231.2_5703 [gene=SEC62] [locus_tag=YPL094C] [db_xref=SGD:S000006015,GeneID:856011] [protein=Sec63 complex subunit SEC62] [protein_id=NP_015231.2] [location=complement(369839..370663)] [gbkey=CDS]	825	-1	-1.5683639643524996	-1.4121950145492799	-0.15616894980321971	2	0	113	0	-0.9823008849557522
>lcl|NC_001147.6_cds_NP_014897.1_5381 [gene=SEC63] [locus_tag=YOR254C] [db_xref=SGD:S000005780,GeneID:854428] [protein=protein-transporting protein SEC63] [protein_id=NP_014897.1] [location=complement(805032..807023)] [gbkey=CDS]	1992	-1	-1.4151699534491313	-1.2869079331568316	-0.12826202029229972	6	0	262	0	-0.9770992366412213
>lcl|NC_001146.8_cds_NP_014125.1_4632 [gene=GOR1] [locus_tag=YNL274C] [db_xref=SGD:S000005218,GeneID:855447] [protein=glyoxylate reductase] [protein_id=NP_014125.1] [location=complement(121118..122170)] [gbkey=CDS]	1053	-1	-1.7948748293121262	-0.9736917691165893	-0.8211830601955369	0	0	170	0	-1.0
>lcl|NC_001148.4_cds_NP_015255.1_5726 [gene=MUK1] [locus_tag=YPL070W] [db_xref=SGD:S000005991,GeneID:856035] [protein=guanine nucleotide exchange factor MUK1] [protein_id=NP_015255.1] [location=420948..422786] [gbkey=CDS]	1839	-1	-1.493816690072144	-1.1239412780648181	-0.36987541200732577	0	0	266	0	-1.0
>lcl|NC_001139.9_cds_NP_011509.1_2105 [gene=PMC1] [locus_tag=YGL006W] [db_xref=SGD:S000002974,GeneID:852878] [protein=calcium-transporting ATPase PMC1] [protein_id=NP_011509.1] [location=485921..489442] [gbkey=CDS]	3522	156	-1.7542576247931412	-1.8312444056721262	0.07698678087898503	18	3	85	5055	0.9959143968871595
>lcl|NC_001136.10_cds_NP_620388.3_1121 [locus_tag=YDR210C-C] [db_xref=SGD:S000007409,GeneID:851795] [protein=gag protein] [protein_id=NP_620388.3] [location=complement(882605..883927)] [gbkey=CDS]	1323	-1	-1.9779824381909992	-1.320591564464985	-0.6573908737260141	0	0	194	0	-1.0
>lcl|NC_001136.10_cds_NP_010658.3_1282 [gene=DXO1] [locus_tag=YDR370C] [db_xref=SGD:S000002778,GeneID:851976] [protein=Dxo1p] [protein_id=NP_010658.3] [location=complement(1217782..1219110)] [gbkey=CDS]	1329	-1	-1.4286109501090127	-1.1693169535699066	-0.2592939965391061	0	0	162	0	-1.0
>lcl|NC_001147.6_cds_NP_014603.1_5098 [gene=RPP2A] [locus_tag=YOL039W] [db_xref=SGD:S000005399,GeneID:854118] [protein=ribosomal protein P2A] [protein_id=NP_014603.1] [location=254297..254617] [gbkey=CDS]	321	-1	-1.5477183325686743	-0.9372376654972765	-0.6104806670713978	9	0	83	0	-0.891566265060241
>lcl|NC_001136.10_cds_NP_010670.3_1297 [gene=RPP2B] [locus_tag=YDR382W] [db_xref=SGD:S000002790,GeneID:851990] [protein=ribosomal protein P2B] [protein_id=NP_010670.3] [location=1239492..1239824] [gbkey=CDS]	333	-1	-1.3994921778195646	-0.5239447133168976	-0.875547464502667	5	0	81	0	-0.9382716049382716
>lcl|NC_001134.8_cds_NP_009787.3_434 [gene=SLX1] [locus_tag=YBR228W] [db_xref=SGD:S000000432,GeneID:852529] [protein=endonuclease] [protein_id=NP_009787.3] [location=675313..676227] [gbkey=CDS]	915	-1	-1.4594354761358184	-1.2353656244259184	-0.22406985170990001	7	0	112	0	-0.9375
>lcl|NC_001147.6_cds_NP_014539.1_5036 [gene=TPT1] [locus_tag=YOL102C] [db_xref=SGD:S000005462,GeneID:854051] [protein=tRNA 2'-phosphotransferase] [protein_id=NP_014539.1] [location=complement(125997..126689)] [gbkey=CDS]	693	93	-1.3177526287073813	-1.4649571112728539	0.14720448256547258	18	4	47	956	0.9780658025922233
>lcl|NC_001142.9_cds_NP_012364.2_2950 [gene=TOH1] [locus_tag=YJL171C] [db_xref=SGD:S000003707,GeneID:853268] [protein=Toh1p] [protein_id=NP_012364.2] [location=complement(99704..100894)] [gbkey=CDS]	1191	48	-1.6161924207171556	-1.6268899556323733	0.010697534915217632	29	19	55	1685	0.9724137931034482
>lcl|NC_001141.2_cds_NP_012092.1_2690 [locus_tag=YIL177C] [db_xref=SGD:S000001439,GeneID:854630] [protein=Y' element ATP-dependent helicase] [protein_id=NP_012092.1] [location=complement(join(483..4598,4987..6147))] [gbkey=CDS]	5277	-1	-1.5341147516122133	-1.490531815851751	-0.04358293576046224	3	32	682	39	-0.9514563106796117
>lcl|NC_001145.3_cds_NP_013864.1_4383 [gene=FDO1] [locus_tag=YMR144W] [db_xref=SGD:S000004752,GeneID:855175] [protein=Fdo1p] [protein_id=NP_013864.1] [location=553362..554390] [gbkey=CDS]	1029	69	-1.2069999747808509	-1.2434021517139182	0.036402176933067354	26	5	49	1405	0.9786795048143053
>lcl|NC_001141.2_cds_NP_012299.1_2895 [gene=MGA2] [locus_tag=YIR033W] [db_xref=SGD:S000001472,GeneID:854851] [protein=Mga2p] [protein_id=NP_012299.1] [location=416124..419465] [gbkey=CDS]	3342	-1	-1.6393429569046087	-0.9194741921862103	-0.7198687647183984	0	0	420	0	-1.0
>lcl|NC_001140.6_cds_NP_878093.1_2680 [locus_tag=YHR213W-B] [db_xref=SGD:S000028652,GeneID:1466533] [protein=hypothetical protein] [protein_id=NP_878093.1] [location=540800..541099] [gbkey=CDS]	300	-1	-1.4550442375807648	-1.1200419713590188	-0.335002266221746	0	0	55	115	-1.0
>lcl|NC_001134.8_cds_NP_009850.1_497 [gene=CTP1] [locus_tag=YBR291C] [db_xref=SGD:S000000495,GeneID:852594] [protein=Ctp1p] [protein_id=NP_009850.1] [location=complement(783673..784572)] [gbkey=CDS]	900	-1	-1.3984937431359414	-1.223210687682654	-0.17528305545328737	1	0	112	0	-0.9910714285714286
>lcl|NC_001148.4_cds_NP_015349.1_5818 [gene=YME1] [locus_tag=YPR024W] [db_xref=SGD:S000006228,GeneID:856135] [protein=i-AAA protease YME1] [protein_id=NP_015349.1] [location=610481..612724] [gbkey=CDS]	2244	-1	-2.0355605515347652	-1.8050494613126469	-0.23051109022211835	0	0	302	0	-1.0
>lcl|NC_001145.3_cds_NP_014031.1_4547 [gene=YME2] [locus_tag=YMR302C] [db_xref=SGD:S000004917,GeneID:855348] [protein=Yme2p] [protein_id=NP_014031.1] [location=complement(870073..872625)] [gbkey=CDS]	2553	-1	-1.7435061263822813	-0.8229123560646415	-0.9205937703176398	0	0	304	0	-1.0
>lcl|NC_001140.6_cds_NP_011845.1_2432 [locus_tag=YHL018W] [db_xref=SGD:S000001010,GeneID:856368] [protein=4a-hydroxytetrahydrobiopterin dehydratase] [protein_id=NP_011845.1] [location=69708..70070] [gbkey=CDS]	363	-1	-1.3762227629051074	-0.9717216402762446	-0.40450112262886273	3	0	78	0	-0.9615384615384616
>lcl|NC_001142.9_cds_NP_012524.3_3101 [gene=NOP9] [locus_tag=YJL010C] [db_xref=SGD:S000003547,GeneID:853445] [protein=RNA-binding RNA processing protein NOP9] [protein_id=NP_012524.3] [location=complement(417562..419562)] [gbkey=CDS]	2001	-1	-1.6350142677261867	-1.2698056915529878	-0.3652085761731989	0	0	313	0	-1.0
>lcl|NC_001148.4_cds_NP_058196.1_5944 [locus_tag=YPR158C-C] [db_xref=SGD:S000007361,GeneID:856285] [protein=gag protein] [protein_id=NP_058196.1] [location=complement(854935..856257)] [gbkey=CDS]	1323	-1	-1.8721048366899407	-1.0546811174648196	-0.817423719225121	0	0	186	0	-1.0
>lcl|NC_001139.9_cds_NP_011337.1_1943 [gene=MPT5] [locus_tag=YGL178W] [db_xref=SGD:S000003146,GeneID:852697] [protein=Mpt5p] [protein_id=NP_011337.1] [location=join(167352..167354,167995..170571)] [gbkey=CDS]	2580	-1	-1.5402066570647528	-1.3807583420044174	-0.1594483150603354	0	0	331	0	-1.0
>lcl|NC_001146.8_cds_NP_014195.1_4697 [gene=SPS18] [locus_tag=YNL204C] [db_xref=SGD:S000005148,GeneID:855517] [protein=Sps18p] [protein_id=NP_014195.1] [location=complement(258375..259277)] [gbkey=CDS]	903	-1	-1.377976251980883	-1.1627967747899803	-0.21517947719090258	2	0	161	0	-0.9875776397515528
>lcl|NC_001146.8_cds_NP_014197.2_4698 [gene=SPS19] [locus_tag=YNL202W] [db_xref=SGD:S000005146,GeneID:855518] [protein=Sps19p] [protein_id=NP_014197.2] [location=259578..260456] [gbkey=CDS]	879	-1	-1.545346806725803	-0.5034024748426866	-1.0419443318831163	0	0	153	0	-1.0
>lcl|NC_001145.3_cds_NP_014030.1_4546 [gene=ATM1] [locus_tag=YMR301C] [db_xref=SGD:S000004916,GeneID:855347] [protein=ATP-binding cassette Fe/S cluster precursor transporter ATM1] [protein_id=NP_014030.1] [location=complement(867555..869627)] [gbkey=CDS]	2073	39	-1.6491012483598568	-1.7323595118721924	0.08325826351233556	18	4	51	2878	0.9924889040628201
>lcl|NC_001134.8_cds_NP_009461.2_115 [gene=SCS22] [locus_tag=YBL091C-A] [db_xref=SGD:S000007228,GeneID:852186] [protein=phospholipid metabolism-regulating protein SCS22] [protein_id=NP_009461.2] [location=complement(join(46565..47058,47147..47180))] [gbkey=CDS]	528	-1	-1.3380835472698351	-1.1890967325298007	-0.1489868147400344	1	0	84	0	-0.9880952380952381
>lcl|NC_001148.4_cds_NP_015112.1_5588 [gene=PUS1] [locus_tag=YPL212C] [db_xref=SGD:S000006133,GeneID:855889] [protein=pseudouridine synthase PUS1] [protein_id=NP_015112.1] [location=complement(151515..153149)] [gbkey=CDS]	1635	-1	-1.5792119325247236	-0.5436919258533451	-1.0355200066713786	0	0	259	0	-1.0
>lcl|NC_001139.9_cds_NP_011452.4_2049 [gene=PUS2] [locus_tag=YGL063W] [db_xref=SGD:S000003031,GeneID:852817] [protein=pseudouridine synthase PUS2] [protein_id=NP_011452.4] [location=383654..384766] [gbkey=CDS]	1113	-1	-1.7335833483249046	-0.9009711199199903	-0.8326122284049142	0	0	164	0	-1.0
>lcl|NC_001146.8_cds_NP_014107.1_4613 [gene=PUS4] [locus_tag=YNL292W] [db_xref=SGD:S000005236,GeneID:855424] [protein=pseudouridine synthase PUS4] [protein_id=NP_014107.1] [location=82806..84017] [gbkey=CDS]	1212	-1	-1.6845269635278914	-1.1664495834580038	-0.5180773800698877	0	0	177	0	-1.0
>lcl|NC_001144.5_cds_NP_013266.1_3817 [gene=PUS5] [locus_tag=YLR165C] [db_xref=SGD:S000004155,GeneID:850862] [protein=pseudouridine synthase PUS5] [protein_id=NP_013266.1] [location=complement(494494..495258)] [gbkey=CDS]	765	-1	-1.5780488893712334	-0.628872521768255	-0.9491763676029784	0	0	121	0	-1.0
>lcl|NC_001139.9_cds_NP_011685.3_2281 [gene=PUS6] [locus_tag=YGR169C] [db_xref=SGD:S000003401,GeneID:853079] [protein=pseudouridine synthase PUS6] [protein_id=NP_011685.3] [location=complement(834689..835903)] [gbkey=CDS]	1215	-1	-1.6364805499037907	-0.793210347236736	-0.8432702026670547	0	0	167	0	-1.0
>lcl|NC_001147.6_cds_NP_014886.1_5371 [gene=PUS7] [locus_tag=YOR243C] [db_xref=SGD:S000005769,GeneID:854417] [protein=pseudouridine synthase PUS7] [protein_id=NP_014886.1] [location=complement(790211..792241)] [gbkey=CDS]	2031	-1	-1.521642697083323	-1.423535147221153	-0.09810754986216996	2	0	328	0	-0.9939024390243902
>lcl|NC_001136.10_cds_NP_010248.1_877 [gene=PUS9] [locus_tag=YDL036C] [db_xref=SGD:S000002194,GeneID:851525] [protein=pseudouridine synthase PUS9] [protein_id=NP_010248.1] [location=complement(387513..388901)] [gbkey=CDS]	1389	-1	-1.5916319773591088	-1.4025770012902552	-0.18905497606885358	0	0	187	0	-1.0
>lcl|NC_001135.5_cds_NP_009947.1_593 [gene=PET18] [locus_tag=YCR020C] [db_xref=SGD:S000000613,GeneID:850382] [protein=Pet18p] [protein_id=NP_009947.1] [location=complement(154012..154659)] [gbkey=CDS]	648	72	-1.4977808677985858	-1.784963835954101	0.28718296815551514	9	32	60	923	0.9582909460834181
>lcl|NC_001137.3_cds_NP_010945.1_1553 [gene=MIG3] [locus_tag=YER028C] [db_xref=SGD:S000000830,GeneID:856750] [protein=Mig3p] [protein_id=NP_010945.1] [location=complement(210692..211876)] [gbkey=CDS]	1185	-1	-1.7011065877553648	-1.4418359024599292	-0.2592706852954356	0	0	161	109	-1.0
>lcl|NC_001139.9_cds_NP_011306.1_1913 [gene=MIG2] [locus_tag=YGL209W] [db_xref=SGD:S000003177,GeneID:852663] [protein=Mig2p] [protein_id=NP_011306.1] [location=95858..97006] [gbkey=CDS]	1149	-1	-1.5112318857910558	-1.1856400418996413	-0.3255918438914145	4	0	174	0	-0.9770114942528736
>lcl|NC_001136.10_cds_NP_010569.3_1193 [gene=GCN2] [locus_tag=YDR283C] [db_xref=SGD:S000002691,GeneID:851877] [protein=serine/threonine-protein kinase GCN2] [protein_id=NP_010569.3] [location=complement(1025070..1030049)] [gbkey=CDS]	4980	-1	-1.6757884957458127	-1.387744029267438	-0.2880444664783748	0	0	638	0	-1.0
>lcl|NC_001143.9_cds_NP_012951.1_3505 [gene=GCN3] [locus_tag=YKR026C] [db_xref=SGD:S000001734,GeneID:853896] [protein=translation initiation factor eIF2B subunit alpha] [protein_id=NP_012951.1] [location=complement(488738..489655)] [gbkey=CDS]	918	-1	-1.402717714507313	-0.3569433815064273	-1.0457743330008857	0	0	155	0	-1.0
>lcl|NC_001137.3_cds_NP_010907.3_1514 [gene=GCN4] [locus_tag=YEL009C] [db_xref=SGD:S000000735,GeneID:856709] [protein=amino acid starvation-responsive transcription factor GCN4] [protein_id=NP_010907.3] [location=complement(138918..139763)] [gbkey=CDS]	846	-1	-1.6651649614021822	-1.2979493461858704	-0.36721561521631174	0	0	134	0	-1.0
>lcl|NC_001139.9_cds_NP_011768.1_2361 [gene=GCN5] [locus_tag=YGR252W] [db_xref=SGD:S000003484,GeneID:853167] [protein=histone acetyltransferase GCN5] [protein_id=NP_011768.1] [location=996869..998188] [gbkey=CDS]	1320	-1	-1.9019688129015633	-0.5308890270333152	-1.3710797858682482	0	0	186	0	-1.0
>lcl|NC_001139.9_cds_NP_011761.3_2354 [gene=SDA1] [locus_tag=YGR245C] [db_xref=SGD:S000003477,GeneID:853160] [protein=Sda1p] [protein_id=NP_011761.3] [location=complement(979765..982068)] [gbkey=CDS]	2304	-1	-1.5645347291788136	-1.5129047830748839	-0.05162994610392979	10	0	301	0	-0.9667774086378738
>lcl|NC_001134.8_cds_NP_009829.2_477 [gene=BIT2] [locus_tag=YBR270C] [db_xref=SGD:S000000474,GeneID:852573] [protein=Bit2p] [protein_id=NP_009829.2] [location=complement(742761..744398)] [gbkey=CDS]	1638	-1	-1.4986869853028388	-0.9498037570392465	-0.5488832282635924	0	0	219	0	-1.0
>lcl|NC_001139.9_cds_NP_011549.1_2146 [locus_tag=YGR035C] [db_xref=SGD:S000003267,GeneID:852923] [protein=hypothetical protein] [protein_id=NP_011549.1] [location=complement(557072..557422)] [gbkey=CDS]	351	-1	-1.181044558820293	0.5406171915326549	-1.7216617503529479	0	0	73	385	-1.0
>lcl|NC_001136.10_cds_NP_010295.3_920 [gene=RPL4B] [locus_tag=YDR012W] [db_xref=SGD:S000002419,GeneID:851575] [protein=ribosomal 60S subunit protein L4B] [protein_id=NP_010295.3] [location=471853..472941] [gbkey=CDS]	1089	-1	-1.9921645514915602	-1.2004257199570594	-0.7917388315345009	16	0	208	0	-0.9230769230769231
>lcl|NC_001134.8_cds_NP_009587.1_238 [gene=RPL4A] [locus_tag=YBR031W] [db_xref=SGD:S000000235,GeneID:852319] [protein=ribosomal 60S subunit protein L4A] [protein_id=NP_009587.1] [location=300166..301254] [gbkey=CDS]	1089	-1	-2.0398134474552716	-1.1831990242724952	-0.8566144231827764	15	0	215	0	-0.9302325581395349
>lcl|NC_001142.9_cds_NP_001257683.1_3251 [locus_tag=YJR146W] [db_xref=SGD:S000003907,GeneID:853611] [protein=hypothetical protein] [protein_id=NP_001257683.1] [location=703885..704238] [gbkey=CDS]	354	-1	-1.369890195785153	-0.27825369875183353	-1.0916364970333194	0	0	62	0	-1.0
>lcl|NC_001145.3_cds_NP_013770.1_4292 [gene=STV1] [locus_tag=YMR054W] [db_xref=SGD:S000004658,GeneID:855076] [protein=H(+)-transporting V0 sector ATPase subunit a] [protein_id=NP_013770.1] [location=383303..385975] [gbkey=CDS]	2673	-1	-2.0129235466889286	-1.5275674204052847	-0.4853561262836439	0	0	366	0	-1.0
>lcl|NC_001148.4_cds_NP_015271.1_5743 [gene=LEE1] [locus_tag=YPL054W] [db_xref=SGD:S000005975,GeneID:856053] [protein=Lee1p] [protein_id=NP_015271.1] [location=455759..456664] [gbkey=CDS]	906	-1	-1.4329098645020089	-1.3566427247164596	-0.07626713978554922	4	0	148	0	-0.972972972972973
>lcl|NC_001136.10_cds_NP_010440.1_1062 [gene=RPA14] [locus_tag=YDR156W] [db_xref=SGD:S000002563,GeneID:851734] [protein=DNA-directed RNA polymerase I subunit RPA14] [protein_id=NP_010440.1] [location=769525..769938] [gbkey=CDS]	414	-1	-1.4076513591295736	-0.1064166476316409	-1.3012347114979328	0	0	85	0	-1.0
>lcl|NC_001137.3_cds_NP_011051.3_1659 [gene=RSP5] [locus_tag=YER125W] [db_xref=SGD:S000000927,GeneID:856862] [protein=NEDD4 family E3 ubiquitin-protein ligase] [protein_id=NP_011051.3] [location=410189..412618] [gbkey=CDS]	2430	-1	-1.7672071238939577	-0.2474931719909879	-1.5197139519029699	0	0	326	0	-1.0
>lcl|NC_001142.9_cds_NP_012597.1_3169 [gene=RPA12] [locus_tag=YJR063W] [db_xref=SGD:S000003824,GeneID:853526] [protein=DNA-directed RNA polymerase I core subunit RPA12] [protein_id=NP_012597.1] [location=555195..555572] [gbkey=CDS]	378	-1	-1.2028688858442156	-0.8821064656264805	-0.32076242021773504	5	0	71	0	-0.9295774647887324
>lcl|NC_001141.2_cds_NP_012146.1_2743 [gene=QDR1] [locus_tag=YIL120W] [db_xref=SGD:S000001382,GeneID:854686] [protein=multidrug transporter] [protein_id=NP_012146.1] [location=134417..136108] [gbkey=CDS]	1692	-1	-1.6587428039465975	-1.0204637105456678	-0.6382790934009297	0	0	248	0	-1.0
>lcl|NC_001134.8_cds_NP_009599.2_250 [gene=QDR3] [locus_tag=YBR043C] [db_xref=SGD:S000000247,GeneID:852331] [protein=Qdr3p] [protein_id=NP_009599.2] [location=complement(321876..323945)] [gbkey=CDS]	2070	-1	-1.6384033550604957	-1.3971996070480037	-0.241203748012492	0	0	255	0	-1.0
>lcl|NC_001141.2_cds_NP_012145.1_2742 [gene=QDR2] [locus_tag=YIL121W] [db_xref=SGD:S000001383,GeneID:854685] [protein=cation transporter] [protein_id=NP_012145.1] [location=132244..133872] [gbkey=CDS]	1629	-1	-1.3550486027943935	-1.3131224038528082	-0.041926198941585335	2	0	215	0	-0.9906976744186047
>lcl|NC_001136.10_cds_NP_010398.3_1022 [gene=PDS1] [locus_tag=YDR113C] [db_xref=SGD:S000002520,GeneID:851691] [protein=securin] [protein_id=NP_010398.3] [location=complement(680496..681617)] [gbkey=CDS]	1122	-1	-1.623982316001174	-1.1783162669168958	-0.4456660490842781	0	0	173	0	-1.0
>lcl|NC_001145.3_cds_NP_013793.1_4313 [gene=PDS5] [locus_tag=YMR076C] [db_xref=SGD:S000004681,GeneID:855099] [protein=Pds5p] [protein_id=NP_013793.1] [location=complement(416196..420029)] [gbkey=CDS]	3834	-1	-1.7038441078557331	-1.185342868649884	-0.5185012392058492	0	0	457	0	-1.0
>lcl|NC_001144.5_cds_NP_013110.1_3655 [gene=TEN1] [locus_tag=YLR010C] [db_xref=SGD:S000004000,GeneID:850696] [protein=Ten1p] [protein_id=NP_013110.1] [location=complement(167320..167802)] [gbkey=CDS]	483	-1	-1.5629040318085046	-0.6129530577283063	-0.9499509740801982	0	0	91	0	-1.0
>lcl|NC_001141.2_cds_NP_012260.1_2854 [gene=YIA6] [locus_tag=YIL006W] [db_xref=SGD:S000001268,GeneID:854811] [protein=NAD+ transporter] [protein_id=NP_012260.1] [location=344062..345183] [gbkey=CDS]	1122	-1	-1.971529190290023	-0.5483104300302157	-1.4232187602598072	2	0	168	0	-0.9880952380952381
>lcl|NC_001148.4_cds_NP_015356.1_5825 [gene=NTO1] [locus_tag=YPR031W] [db_xref=SGD:S000006235,GeneID:856143] [protein=Nto1p] [protein_id=NP_015356.1] [location=631515..633761] [gbkey=CDS]	2247	-1	-1.4037025643735455	-1.3585455523476484	-0.04515701202589706	5	31	271	59	-0.8909090909090909
>lcl|NC_001144.5_cds_NP_013147.1_3691 [locus_tag=YLR046C] [db_xref=SGD:S000004036,GeneID:850735] [protein=hypothetical protein] [protein_id=NP_013147.1] [location=complement(238001..238813)] [gbkey=CDS]	813	-1	-1.3617588189151728	-0.24775921769380593	-1.1139996012213669	0	0	118	0	-1.0
>lcl|NC_001148.4_cds_NP_015215.1_5687 [gene=GDE1] [locus_tag=YPL110C] [db_xref=SGD:S000006031,GeneID:855994] [protein=glycerophosphocholine phosphodiesterase] [protein_id=NP_015215.1] [location=complement(341068..344739)] [gbkey=CDS]	3672	-1	-1.566799818320781	-1.3910482231543628	-0.17575159516641814	2	0	514	0	-0.9961089494163424
>lcl|NC_001141.2_cds_NP_012167.3_2765 [gene=SGA1] [locus_tag=YIL099W] [db_xref=SGD:S000001361,GeneID:854708] [protein=glucan 1,4-alpha-glucosidase] [protein_id=NP_012167.3] [location=178004..179653] [gbkey=CDS]	1650	-1	-1.8931817475202084	-0.9891746823727839	-0.9040070651474245	0	0	242	0	-1.0
>lcl|NC_001134.8_cds_NP_009600.2_251 [gene=TCM62] [locus_tag=YBR044C] [db_xref=SGD:S000000248,GeneID:852332] [protein=Tcm62p] [protein_id=NP_009600.2] [location=complement(324341..326059)] [gbkey=CDS]	1719	-1	-1.7681400027153795	-1.6457804949412445	-0.12235950777413507	5	0	206	0	-0.9757281553398058
>lcl|NC_001147.6_cds_NP_014982.3_5459 [gene=TEA1] [locus_tag=YOR337W] [db_xref=SGD:S000005864,GeneID:854515] [protein=Tea1p] [protein_id=NP_014982.3] [location=954344..956623] [gbkey=CDS]	2280	-1	-1.5107555239663133	-1.4208658962121914	-0.0898896277541219	0	0	296	0	-1.0
>lcl|NC_001144.5_cds_NP_013433.2_3972 [gene=REC102] [locus_tag=YLR329W] [db_xref=SGD:S000004321,GeneID:851040] [protein=Rec102p] [protein_id=NP_013433.2] [location=join(786442..786615,786713..787333)] [gbkey=CDS]	795	-1	-1.590951809636263	-1.1429781144557178	-0.4479736951805451	0	0	118	0	-1.0
>lcl|NC_001148.4_cds_NP_015527.1_5986 [gene=ARR3] [locus_tag=YPR201W] [db_xref=SGD:S000006405,GeneID:856331] [protein=Arr3p] [protein_id=NP_015527.1] [location=939922..941136] [gbkey=CDS]	1215	-1	-1.4582904056434967	-1.219247779249533	-0.23904262639396356	0	0	164	0	-1.0
>lcl|NC_001140.6_cds_NP_012027.1_2620 [gene=REC104] [locus_tag=YHR157W] [db_xref=SGD:S000001200,GeneID:856562] [protein=Rec104p] [protein_id=NP_012027.1] [location=412907..413455] [gbkey=CDS]	549	-1	-1.738605009429718	-1.5170211007663899	-0.22158390866332822	1	3	82	63	-0.9724137931034482
>lcl|NC_001142.9_cds_NP_012555.1_3130 [gene=REC107] [locus_tag=YJR021C] [db_xref=SGD:S000003782,GeneID:853478] [protein=Rec107p] [protein_id=NP_012555.1] [location=complement(join(468555..469183,469264..469579))] [gbkey=CDS]	945	-1	-1.7307958883378993	-0.5886128444904052	-1.1421830438474943	2	0	153	0	-0.9869281045751634
